1,843,-308,-514,0,0,0,1,255,255
2,859,-322,-514,0,0,0,1,0,0
3,847,-345,-514,0,0,0,0,0,0
4,847,-343,-514,0,0,0,0,0,0
5,848,-339,-514,0,0,0,0,0,0
6,836,-367,-514,0,2,0,0,0,0
7,1097,-159,-514,1016,920,0,3,255,241
8,949,-261,-514,1016,936,0,31,0,4
9,679,-584,-257,1016,712,0,54,255,235
10,875,-307,0,1016,872,0,42,255,227
11,853,-315,0,1016,872,0,38,255,230
12,646,-222,0,0,34,1016,252,255,234
13,1133,-385,-257,0,25,1016,177,255,200
14,705,-555,0,0,25,1016,244,0,7
15,234,-752,-257,0,15,1016,184,255,219
16,554,547,-1542,1016,248,1016,92,255,185
17,672,116,-1799,1016,112,1016,162,255,190
18,445,863,-1285,0,232,0,46,255,235
19,641,939,-1028,0,67,0,78,255,242
20,727,-757,-771,1016,96,0,163,0,24
21,159,-205,863,0,5,0,51,0,30
22,416,78,207,0,176,1016,204,0,7
23,837,-134,-514,0,440,1016,53,255,198
24,845,-106,-771,0,416,1016,54,255,198
25,845,683,-1799,1016,672,1016,216,255,225
26,404,724,-1285,0,40,0,34,255,233
27,526,227,-1028,1016,192,0,152,0,51
28,785,-218,-514,1016,83,0,203,0,51
29,915,-288,0,1016,128,0,97,0,68
30,176,44,441,1016,744,0,95,0,23
31,250,33,-257,1,8,1016,112,0,34
32,319,-293,-514,0,72,1016,92,255,250
33,356,469,-771,0,50,1016,109,255,179
34,439,667,-771,0,103,1016,69,255,224
35,484,622,-1285,0,46,1016,78,0,16
36,519,296,-1799,1016,600,1016,165,255,248
37,727,335,-1542,0,16,0,64,0,36
38,607,515,-1028,1016,352,0,105,255,255
39,299,335,-771,1016,392,0,188,0,70
40,874,-218,-514,1016,504,0,160,0,25
41,1002,-206,0,1016,224,0,175,0,75
42,676,-423,0,1016,108,0,133,0,99
43,699,-289,172,1016,760,0,100,0,48
44,983,62,753,1016,696,0,21,0,5
45,1136,-120,582,1016,960,1016,228,0,21
46,645,-39,130,0,72,1016,219,0,45
47,493,-132,-257,0,264,1016,135,0,31
48,1168,4,-257,0,4,1016,215,255,197
49,-46,391,-1028,0,10,1016,140,0,46
50,569,-103,-1542,1016,328,1016,111,255,231
51,589,789,-514,0,32,0,96,0,40
52,878,-365,-771,1016,100,0,132,0,29
53,670,-288,-514,0,0,0,172,0,54
54,806,-339,0,1016,632,0,151,0,37
55,826,-267,0,1016,128,0,85,0,46
56,1187,-153,54,1016,504,0,92,255,250
57,1044,88,495,1016,864,0,49,0,21
58,686,-52,169,0,69,1016,215,255,254
59,1342,-195,-257,0,111,1016,135,255,250
60,1516,6,-257,0,114,1016,147,255,211
61,1288,-590,-514,0,88,1016,167,255,221
62,838,-209,0,0,104,1016,184,255,207
63,523,210,-257,0,80,1016,182,255,188
64,-65,600,-257,0,90,1016,173,0,41
65,244,711,-771,0,70,1016,49,0,27
66,375,985,-771,0,54,1016,73,255,217
67,531,1116,-1028,1016,616,1016,138,255,244
68,1194,-228,-1799,1008,440,1016,203,255,231
69,801,949,-1028,0,126,0,167,0,48
70,-16,275,-1028,1016,121,0,178,255,248
71,347,-89,-771,1016,592,0,140,255,253
72,255,-104,-514,1016,880,0,168,0,22
73,856,775,9,0,119,0,152,0,69
74,231,-623,130,1016,928,0,114,0,128
75,958,-894,0,1016,576,0,70,0,34
76,1535,-244,467,1016,624,1016,242,0,6
77,1394,-159,1057,0,13,1016,253,255,231
78,823,-335,369,0,94,1016,162,255,245
79,449,-288,0,0,88,1016,98,255,230
80,864,358,-257,0,7,1016,67,255,143
81,193,457,-771,0,124,1016,57,255,235
82,71,559,-1028,0,78,1016,114,0,4
83,519,363,-1542,1016,272,1016,211,0,0
84,535,-21,-1542,1016,624,0,0,0,53
85,504,479,-514,1016,568,0,147,0,46
86,869,-386,-514,1016,296,0,145,0,3
87,282,249,764,1016,1016,0,49,0,5
88,430,-217,377,0,18,1016,231,255,249
89,655,-179,-514,1016,864,1016,157,255,247
90,317,-120,-514,0,103,1016,102,255,197
91,-47,329,-1028,0,45,1016,31,255,193
92,702,546,-1542,0,14,1016,176,255,229
93,629,347,-1799,1016,24,0,6,0,45
94,651,321,-1028,0,95,0,91,0,17
95,345,679,-1028,0,119,0,137,0,45
96,596,-438,-1028,1016,28,0,180,0,117
97,457,-450,-514,1016,832,0,156,0,44
98,811,176,-257,1016,152,0,108,0,1
